context,key
짜다 않다 걱정 짜다 않다 걱정,1
맛있다 지다 김밥 다이어트 맛있다 촉촉하다 가득 오 하다 촉촉하다,1
맛있다 차다 땡묵 맛있다 유명하다 지다 대비 맛있다 다 맛있다 보다 맛있다,1
식감 부드럽다,1
맛있다 하다 때,1
고소하다 두 들어가다 품다 고소하다,1
차갑다 묵 차다 차갑다 오버 스럽다 차갑다 맛 몰다 차갑다 움땜 뭔 차갑다 김밥 저걸 차갑다 분 상,0
맛있다 담번 키토 담백하다 맛있다,1
맛있다 내 불고기 맛있다 먹다 줄이다 김밥 맛있다 물론 맛있다,1
느끼다 하다 돌다,0
맛있다 하다 키토 맛있다 김밥 에서 김밥 맛있다 김치 맛있다 너무 맛있다,1
맛있다 김밥 매 맛있다 오 영 맛있다 밥 사오다 김밥 맛있다 든든하다 맛있다 다 맛있다 고급스럽다 맛있다 고소하다 참치 오다 들어가다 고소하다 부드럽다 간이 삼삼하다 엄청 부드럽다,1
맛있다 먹다 에서 크다 맛있다 김밥 맛있다,1
맛있다 거 챙기다 맛 좋다 하다 너무 맛있다 저녁 맛있다,1
훨씬 맛있다,1
맛있다 넣다 보다 맛있다 그렇다 패수 맛있다 동생 이랑 맛있다 거 역시 고소하다 맛있다 입 맛있다 다 맛있다 갈리다 맛있다 다 맛있다 있다 고소하다,1
맛있다 동춘동 고봉 재밌다 맛있다 신선하다 괜찮다 좋아지다 다 신선하다,1
짜다 입성 열 짜다 입성 열,0
아주 맛있다 신선하다 재료 로 촉촉 지단 김밥 촉촉 계란 김밥 정갈하다 목감 에서 깔끔하다 정갈하다,1
맛있다 평가 하다 맛있다 싸다 결론 가장 맛있다 훨 맛있다,1
맛있다 자식 아 싶다 맛있다 해주다 맛있다,1
맛 아니다 고기,0
맛있다 에서 맛있다 진짜 맛있다 빠지다 맛있다 에서 맛있다 촉촉하다 맛 겹 하다 촉촉하다 두껍다 싱싱하다,1
맛있다 하다 공기 얼큰하다 맛있다 어울리다 맛있다,1
맛있다 자다 먹다 얇다 맛있다 무치다 맛있다 라 맛있다 다 맛있다 무치다 맛있다 많다 맛있다 넘다 맛있다 다 맛있다 들이다 맛있다 고기 맛있다 신선하다 돼지 안,1
맛있다 자꾸 생각나다 찍다 맛있다,1
맛있다 익다 먹기 맛있다 자다 먹다 진심 맛있다 오늘 맛있다 또 맛있다 싱싱하다 거 겠다 그만큼 싱싱하다,1
정말 맛있다,1
맛있다 오다 딱이다 맛있다 삼겹살 김치 지나가다 맛있다 삼겹살 맛있다,1
맛있다 고기 유독 먹다 맛있다,1
간이 알맞다 끓다 맛있다 자다 먹다 고기 맛있다 특별나다 맛있다 고기 맛있다,1
짜다 고기 김치 짜다 기 사진 짜다 고기 김치 짜다 기 사진,0
더 맛있다 부드럽다 말씀 주다 분위기 부드럽다 신선하다 볼 수 신선하다 하다 눈 아주 신선하다 의 신선하다 싱싱하다 고기 오다 일 싱싱하다,1
맛있다 하다 웅 해주다 맛있다,1
맛있다 원하다 분들 입담 맛있다,1
맛있다 김치 랑 맛있다 변화 하다 맛있다 드 라 진짜 맛있다 굽다 맛있다 고소하다 맛있다 진짜 맛있다 고소하다 맛있다 드 너무 고소하다,1
또 맛있다 부드럽다 안심 과 알다 부드럽다 신선하다 양상추 양배추 보다 신선하다,1
하나 맛있다 신선하다 싱싱하다 오다 소세지 신선하다 싱싱하다 오다 과일 신선하다 싱싱하다,1
맛있다 빵 이랑 맛있다 추 드리다 이랑 맛있다 먹다 맛있다,1
맛있다 먹다 교환학생 또잉또잉 맛있다,1
집 맛있다,1
맛있다 베이컨 소시지 맛있다 씁쓸하다 뒷맛 얹다 맛있다 먹다 맛있다 아무리 맛있다 너무 맛있다 음료 맛있다 부드럽다 촉촉하다 입 부드럽다 보다 부서지다 부드럽다 식 감다 굉장하다 부드럽다 굉장하다 부드럽다 생각 부드럽다 촉촉하다 입 에서 부드럽다 촉촉하다 싱싱하다 베이컨 소시지 요 싱싱하다 느끼다 못 포도,1
부드럽다 뇌리 박히다 혀 부드럽다,1
맛 나다 달달 맛 있다 요 부드럽다 맛 잇다 그만큼 부드럽다,1
맛있다 친구 떨다 이다 맛있다,1
맛있다 인 배곧 맛있다 가성 비 너무 맛있다 다 맛있다 신선하다 있다 샐러드 구성 신선하다,1
간 맞추다 친구 맛있다 샌드위치 크다 맛있다 브런치 가게 스튜 맛있다 다 맛있다 로 맛있다 너무 맛있다 최고다 호밀빵 스튜 스튜 최고다,1
싱싱하다 오다 로 브런치 싱싱하다,1
호밀빵 맛있다,1
맛있다 코타 치즈 스튜 맛있다,1
맛있다 클리어 남편 틀다 맛있다 너무 부드럽다,1
맛있다 적다 놀라다 하다 맛있다,1
진짜 맛있다,1
호밀빵 고소하다,1
맛집 살아나다 거 맛 너무 좋다 정말 맛있다 부드럽다 패티 육즙,1
맛 있다 그리고 샌드위치 맛있다 부드럽다 맛 나 오믈렛 부드럽다,1
맛있쩡 샌드위치 사이즈 맞다 맛있쩡 고소하다 맛살 샐러드 빵 고소하다 부드럽다 자다 잘리다 신해 부드럽다 싱싱하다 양상 아삭아삭 수 싱싱하다,1
맛있다 요 빵 맛있다 특히 야채 맛 좋다 배곧 덜다 맛있다 고기 맛있다 너무 맛있다 먹다 맛있다 싱싱하다 좋아하다 깜찍하다 야채 싱싱하다,1
맛있다 자다 먹다 너무 맛있다 너무 맛있다 오늘 맛있다,1
신선하다 검정색 바탕 신선하다 향기 가득하다 신선하다 채소 입안 신선하다 호두 로 매우 신선하다 하다 신선하다 샐러드 신선하다 느끼다 수 없다,1
먹다 맛있다 소스 맛있다,1
브레드 맛있다,1
맛있다 지난 번 맛있다 과일 신선하다 맛있다 넼 남편 진짜루 맛있다 두 맛있다 두 맛있다 알다 맛있다 과일 신선하다,1
고소하다 느끼다 좋아하다 더 고소하다 신선하다 이어서 좋다 이다 신선하다,1
부드럽다 거 라 나 부드럽다,1
짜다 다 다 짜다 다 다,0
색다르다 맛있다,1
맛 오다 있다,1
맛있다 커피 하다 커피 맛있다 메뉴 맛있다,1
맛있다 자다 차서 더 맛있다 샌드위치 맛있다 부드럽다 걷다 하다 요 부드럽다,1
고소하다 같이 의 고소하다 내 있다 버섯 고소하다 의 고소하다,1
맛있다 건 다 맛있다 요 시원 등 맛있다 너무 맛있다 진짜 맛있다 진짜 맛있다 부드럽다 요 입 부드럽다 찢어지다 프로도 부드럽다 바게트 에도 부드럽다 요 신기 부드럽다 고기 득 얼마나 부드럽다 엄청 부드럽다 엄청 부드럽다 엄청 부드럽다 입 부드럽다 촉촉하다 고기 빵 촉촉 해 요 엄청 촉촉하다 싱싱하다 부터 오른쪽 싱싱하다 샐러드 하다 왼쪽 싱싱하다 오다 싱싱하다,1
아주 맛있다 신선하다 애 아주 체리 신선하다,1
맛있다 배곧 브런치 맛있다 저 파랑 맛 나다 나중 나가요 맛있다 스튜 맛있다 스테이크 맛있다,1
너무 맛있다 싱싱하다 있다 전체 베이컨 싱싱하다,1
먹다 맛있다,1
맛있다 샐러드 소스 맛 좋다 파인애플 맛 나다 씁쓸하다 맛 너무 좋다 맛 좋다 서비스 너무 맛있다 부드럽다 촉촉하다 패티 부드럽다 조 린 터지다 부드럽다 촉촉하다 부드럽다 신선하다 오다 베이컨 신선하다 채소 의 하다 신선하다 하다 신선하다 촉촉하다 패티 수제 촉촉하다 부드럽다 조 부드럽다 촉촉하다 버거 촉촉하다,1
맛있다 분위기 방문 시키다 맛있다,1
맛있다 소시지 랑 맛있다 요 소스 먹다 맛있다 진짜 맛있다 넉넉하다 맛있다 부드럽다 프렌치 토스트 부드럽다 살짝 브런치 촉촉하다 부드럽다 촉촉하다 부드럽다 프렌치 정말 촉촉하다,1
맛있다 하다 아이 맛있다 하다 딸 연신 맛있다 두다 맛있다 부드럽다 넘어가다 오렌지 훨씬 부드럽다,1
맛있다 같다 너무 맛있다 세트 메뉴 다 맛있다 감다 맛있다 다 맛있다,1
야채 신선도,1
맛 나다 하다 맛 나다 그리고 맛 더 좋다 맛 더 좋다 부드럽다 촉촉하다 정말 촉촉하다 담그다 그리고 촉촉하다 정말 맛 나 촉촉하다 부드럽다 촉촉하다 싱싱하다 샐러드 가득 스테이크 싱싱하다 짜다 잘못 먹다 짜다 잘못 먹다,1
맛있다 솔직하다 먹다 맛있다 샐러드 상대 알차다 맛있다 스튜 맛있다 너무 맛있다,1
아주 맛있다,1
진짜 부드럽다,1
맛있다 아주 알차다 신선하다 맛있다 신선하다 맛있다 아주 다 신선하다,1
맛있다 커피 맛 시원하다 맛있다 부드럽다 크다 래미 오다 부드럽다 만들다 싱싱하다,1
스튜 맛있다 부드럽다 의 죽 스튜 부드럽다,1
맛있다 두툼 있다 너무 맛있다,1
간 먹다 세입 느끼다 감격 스럽다 느끼다 아주 그냥,0
맛있다 계란 안쪽 맛있다 건강하다 느끼다 맛있다 낭 자르다 맛있다 브런치 먹다 독특하다 맛있다 더 맛있다 다 맛있다 합 맛있다 촉촉하다 부드럽다 더욱 촉촉하다,1
맛있다 의 이구 맛있다 찾다 거 샌드위치 맛있다 샌드위치 맛있다 브런치 맛있다,1
맛있다 흨 비주 촉촉하다 맛있다 촉촉하다 맛있다 흨 알다 촉촉하다,1
맛있다 사장 님 맛있다 카페 다 스타일 맛있다 호두 맛있다 부드럽다 맛있다 완전 맛있다 완전 맛있다 부드럽다 나다 흑 완전 부드럽다 향 부드럽다,1
보다 맛있다 너무 맛있다 특히 맛있다,1
조화롭다 맛있다,1
맛있다 얘길 간지 버거 맛있다 담백하다 맛있다,1
고소하다 진하다 쓰다 올리다 부드럽다 싱싱하다 맛 이다 랄 싱싱하다,1
맛있다 식다 맛 맛 나다 커피 굿굿 맛있다 너무 맛있다 너무 맛있다 너무 맛있다,1
맛 나다 훌륭하다 맛 있다 다 부드럽다 의 수제 하다 부드럽다 신선하다 심다 따뜻하다,1
맛있다 저 빵 맛있다 방문 백프로 당 맛있다 아메리카노 맛있다 고소하다 후식 제 흡수 고소하다,1
맛있다 다 합 맛있다 먹다 요 맛있다 굽다 베이컨 맛있다 엄지 척 맛있쟈 나 도톰하다 맛있다 자다 먹다 나오다 맛있다 노릇 맛있다 더 맛있다 너무 맛있다 너무 맛있다 너무 맛있쟈 임자 맛있다 촉촉하다 빵 연유 촉촉하다 빵 위로 요 촉촉하다 싱싱하다 양상추 토마토 싱싱하다 샐러드 오다 요 싱싱하다 먹다 싱싱하다,1
맛 아주 좋다 에그스크램 부드럽다,1
맛있다 건강하다 느낌 맛있다 구성 이에요 맛있다 패티 거의 맛있다 구성 의 맛 나다 먹다 부드럽다 맛있다 먹다 맛있다 하다 맛있다 부드럽다 우유 너무 부드럽다 맛있다 건강하다 컵 부드럽다,1
부드럽다 수제 버거 햄버거 부드럽다,1
맛있다 같이 빵 맛있다 진짜 숙취 맛있다 청결하다 사장 맛 강하다 좋다 그냥 맛있다 먹다 맛있다 샐러드 맛있다 아무리 맛있다 요 맛있다,1
부드럽다 진하다 호밀빵 너무 부드럽다,1
맛있다 대박 요미 너무 맛있다 하나 신선하다,1
맛있다 많다 하다 맛있다 음료 먹다 맛있다 지다 베이컨 맛있다 노릇 노릇 맛있다 건 분위기 맛있다 시흥 브런치 먹다 맛있다 상콤 맛있다 뿌리다 맛있다 조합 맛있다 먹다 맛있다 브런치 맛있다 고소하다 샐러드 하다 베이컨 고소하다 촉촉하다 빵 정말 나 촉촉하다,1
있다 맛있다 먹다 맛있다 부드럽다 정말 좋아하다 적당하다 부드럽다 빵 부드럽다,1
맛있다  주차하다 편하다 맛있다 편안하다 이용 너무 맛있다 편하다 맛있다,1
맛있다 음료 용량 넘다 맛있다 용량 최고에요,1
맛있다 커서 넘다 맛있다  공원 뷰도 고소하다 맛있다 더 맛있다 고소하다 맛있다 커서 꾸덕꾸덕 고소하다,1
마카롱 맛있다,1
하다 맛있다,1
부드럽다 맛있다,1
맛있다 친절하다 좋다 커피가 맛있다,1
맛있다  견과류가 가득 넘다 맛있다 고소하다 맛과 함께,1
맛있다 스콘 식감다 달달하다 맛있다,1
맛있다 딸기 요거트 아메리카노 맛있다 넘다 맛있다,1
맛있다  밤에 와도 먹다  맛있다,1
맛있다  친구 청포드에이드도 맛있다  담에 오다 너무 맛있다 마시다보다 맛있다,1
커피 맛있다,1
맛있다 한울공원 뷰라 너무 맛있다 부드럽다 너무 맛있다,1
커피 맛있다,1
맛 있다 달지 더 맛있다 부드럽다 시나몬 가루와 거품이 부드럽다,1
맛있다 티 종류도,1
맛있다 차다 좋다,1
커피 맛있다,1
고소하다 라떼를 말다 뷰맛집이다  고소하다 조합 최고이다,1
맛있다 디저트까지 함께 풍경에 맛있다,1
맛있다  특히 딸기라떼랑 맛있다  사장님께 물어보다 적당하다 맛있다 진짜 맛있다,1
맛있다 차다 좋다 너무 맛있다,1
맛있다 매장에서 바라보다,1
차다 맛있다,1
정말 맛있다,1
맛있다 차다 좋다,1
커피 맛있다,1
맛있다 직접 구우,1
음료 맛있다,1
맛있다 분위기 좋다 너무 맛있다,1
맛있다  알바님 하다 여전하다 맛있다,1
맛있다  둘 다 더 맛있다 다 맛있다,1
맛있다  트러플 소금,1
맛있다  고기가 굉장하다 부드럽다  개인적으로 명이나물이 굉장하다 부드럽다,1
맛있다  호불호 있다 진짜 맛있다,1
부드럽다 맛있슴 안심 부드럽다,1
부드럽다 맛있다 여전하다 맛있다 부드럽다 맛있다  다만 은계점보다 부드럽다,1
넘다 맛있다,1
너무 맛있다,1
맛있다 가다 게네요 충분하다 맛있다,1
좋아하다 맛집이라니,1
맛은 정말 최고인 부드럽다 촉촉하다 식 부드럽다 돈까스와 자다 하다 부드럽다 촉촉하다 식 감과 부드럽다 촉촉하다 최고인 듯 하다 정말 최고인,1
너무 맛있다,1
맛있다  등심은 고소하다 맛있다  같이 나오다 너무 맛있다 끝까지 맛있다 훨씬 맛있다 고소하다 식을 수록 등심은 고소하다 부드럽다 끝까지 맛있다,1
물론 맛있다,1
맛있다 더군다나 직원 다 맛있다,1
맛있다  고급진 맛 자체 맛있다,1
맛 있다  세,1
친절하다 맛있다,1
최고의 맛 보장,1
너무 맛있다대요,1
맛있다  카레 추가는 곳이예요 맛있다,1
정말 부드럽다,1
맛은 좋다 첫,1
맛있다  트러플 소금이,1
맛있다  다음에 돈까스 친절하다 맛있다,1
맛있다  소바나 우동도 엄청 맛있다,1
부드럽다 맛있다,1
친절하다 맛있다,1
뇨 맛있다,1
카레 맛있다,1
맛있다  마치 스테이크 안심 맛있다,1
맛있다 먹다 적이 식당에서 맛있다,1
맛있다  식사 마치다,1
맛있다리필 가능 웨이팅 명이나물이 맛있다리필,1
맛있다  먹다 때 신선하다 맛있다 신선하다 맛있다  먹다,1
맛있다  재료가 빨리 너무 맛있다,1
진짜 맛있다,1
최고네요 하다 사람,1
먹다  맛있다,1
간 맞추다 안 맛 있다 카레라 부드럽다 맛 있다 더 부드럽다,1
맛있다대서 미디움으로 주문하다 훨씬 맛있다대서,1
맛있다 하다 많이 먹다 맛있다 겁나다 맛있다,1
맛있다  항상 줄 맛있다  개인적으로 안심이 맛있다  직원 분들도 더 맛있다,1
다 맛있다,1
맛이 너무 좋다,1
너무 맛있다,1
맛있다 맛이 고 정말 맛있다 최고이다  맛에 최고이다  맛에 대해서다 서비스까지 최고이다,1
맛있다 맛집 고기가 스타일로 맛있다 정갈하다 분위기가 좋다 반찬이 정갈하다,1
맛있다 사장님 넘다 갈비 맛있다,1
맛있다  맵다 거 맵다 맛있다,1
맛 있다  진짜,1
친절하다 맛있다,1
맛있다  곤 드레밥에 많다 맛있다,1
맛있다 자주 들리다,1
맛있다 먹다 가다,1
맛있다  곤 드레,1
맛있다 다음엔 부모님,1
친구가 맛있다,1
친절하다 맛있다,1
맛있다 자다 먹음 넘다 맛있다,1
